time;VehTrStby;speed
2.010000;1.00;0.00
2.020000;1.00;0.00
2.030000;1.00;0.00
2.040000;1.00;0.00
2.050000;1.00;0.00
2.060000;1.00;0.00
2.070000;1.00;0.00
2.080000;1.00;0.00
2.090000;1.00;0.00
2.100000;1.00;0.00
2.110000;1.00;0.00
2.120000;1.00;0.00
2.130000;1.00;0.00
2.140000;1.00;0.00
2.150000;1.00;0.00
2.160000;1.00;0.00
2.170000;1.00;0.00
2.180000;1.00;0.00
2.190000;1.00;0.00
2.200000;1.00;0.00
2.210000;1.00;0.00
2.220000;1.00;0.00
2.230000;1.00;0.00
2.240000;1.00;0.00
2.250000;1.00;0.00
2.260000;1.00;0.00
2.270000;1.00;0.00
2.280000;1.00;0.00
2.290000;1.00;0.00
2.300000;1.00;0.00
2.310000;1.00;0.00
2.320000;1.00;0.00
2.330000;1.00;0.00
2.340000;1.00;0.00
2.350000;1.00;0.00
2.360000;1.00;0.00
2.370000;1.00;0.00
2.380000;1.00;0.00
2.390000;1.00;0.00
2.400000;1.00;0.00
2.410000;1.00;0.00
2.420000;1.00;0.00
2.430000;1.00;0.00
2.440000;1.00;0.00
2.450000;1.00;0.00
2.460000;1.00;0.00
2.470000;1.00;0.00
2.480000;1.00;0.00
2.490000;1.00;0.00
2.500000;1.00;0.00
2.510000;1.00;0.00
2.520000;1.00;0.00
2.530000;1.00;0.00
2.540000;1.00;0.00
2.550000;1.00;0.00
2.560000;1.00;0.00
2.570000;1.00;0.00
2.580000;1.00;0.00
2.590000;1.00;0.00
2.600000;1.00;0.00
2.610000;1.00;0.00
2.620000;1.00;0.00
2.630000;1.00;0.00
2.640000;1.00;0.00
2.650000;1.00;0.00
2.660000;1.00;0.00
2.670000;1.00;0.00
2.680000;1.00;0.00
2.690000;1.00;0.00
2.700000;1.00;0.00
2.710000;1.00;0.00
2.720000;1.00;0.00
2.730000;1.00;0.00
2.740000;1.00;0.00
2.750000;1.00;0.00
2.760000;1.00;0.00
2.770000;1.00;0.00
2.780000;1.00;0.00
2.790000;1.00;0.00
2.800000;1.00;0.00
2.810000;1.00;0.00
2.820000;1.00;0.00
2.830000;1.00;0.00
2.840000;1.00;0.00
2.850000;1.00;0.00
2.860000;1.00;0.00
2.870000;1.00;0.00
2.880000;1.00;0.00
2.890000;1.00;0.00
2.900000;1.00;0.00
2.910000;1.00;0.00
2.920000;1.00;0.00
2.930000;1.00;0.00
2.940000;1.00;0.00
2.950000;1.00;0.00
2.960000;1.00;0.00
2.970000;1.00;0.00
2.980000;1.00;0.00
2.990000;1.00;0.00
3.000000;1.00;0.00
3.010000;1.00;0.00
3.020000;1.00;0.00
3.030000;1.00;0.00
3.040000;1.00;0.00
3.050000;1.00;0.00
3.060000;1.00;0.00
3.070000;1.00;0.00
3.080000;1.00;0.00
3.090000;1.00;0.00
3.100000;1.00;0.00
3.110000;1.00;0.00
3.120000;1.00;0.00
3.130000;1.00;0.00
3.140000;1.00;0.00
3.150000;1.00;0.00
3.160000;1.00;0.00
3.170000;1.00;0.00
3.180000;1.00;0.00
3.190000;1.00;0.00
3.200000;1.00;0.00
3.210000;1.00;0.00
3.220000;1.00;0.00
3.230000;1.00;0.00
3.240000;1.00;0.00
3.250000;1.00;0.00
3.260000;1.00;0.00
3.270000;1.00;0.00
3.280000;1.00;0.00
3.290000;1.00;0.00
3.300000;1.00;0.00
3.310000;1.00;0.00
3.320000;1.00;0.00
3.330000;1.00;0.07
3.340000;1.00;0.15
3.350000;1.00;0.23
3.360000;1.00;0.31
3.370000;1.00;0.39
3.380000;1.00;0.47
3.390000;1.00;0.55
3.400000;1.00;0.63
3.410000;1.00;0.71
3.420000;1.00;0.79
3.430000;1.00;0.87
3.440000;1.00;0.95
3.450000;1.00;1.03
3.460000;1.00;1.11
3.470000;1.00;1.19
3.480000;1.00;1.27
3.490000;1.00;1.34
3.500000;1.00;1.42
3.510000;1.00;1.50
3.520000;1.00;1.58
3.530000;1.00;1.66
3.540000;1.00;1.74
3.550000;1.00;1.82
3.560000;1.00;1.90
3.570000;1.00;1.98
3.580000;1.00;2.05
3.590000;1.00;2.13
3.600000;1.00;2.21
3.610000;1.00;2.29
3.620000;1.00;2.37
3.630000;1.00;2.45
3.640000;1.00;2.53
3.650000;1.00;2.60
3.660000;1.00;2.68
3.670000;1.00;2.76
3.680000;1.00;2.84
3.690000;1.00;2.92
3.700000;1.00;2.99
3.710000;1.00;3.07
3.720000;1.00;3.15
3.730000;1.00;3.23
3.740000;1.00;3.31
3.750000;1.00;3.38
3.760000;1.00;3.46
3.770000;1.00;3.54
3.780000;1.00;3.62
3.790000;1.00;3.69
3.800000;1.00;3.77
3.810000;1.00;3.85
3.820000;1.00;3.93
3.830000;1.00;4.00
3.840000;1.00;4.08
3.850000;1.00;4.16
3.860000;1.00;4.24
3.870000;1.00;4.31
3.880000;1.00;4.39
3.890000;1.00;4.47
3.900000;1.00;4.54
3.910000;1.00;4.62
3.920000;1.00;4.70
3.930000;1.00;4.77
3.940000;1.00;4.85
3.950000;1.00;4.93
3.960000;1.00;5.00
3.970000;1.00;5.08
3.980000;1.00;5.16
3.990000;1.00;5.23
4.000000;1.00;5.31
4.010000;1.00;5.39
4.020000;1.00;5.46
4.030000;1.00;5.54
4.040000;1.00;5.62
4.050000;1.00;5.69
4.060000;1.00;5.77
4.070000;1.00;5.84
4.080000;1.00;5.92
4.090000;1.00;6.00
4.100000;1.00;6.07
4.110000;1.00;6.15
4.120000;1.00;6.22
4.130000;1.00;6.30
4.140000;1.00;6.38
4.150000;1.00;6.45
4.160000;1.00;6.53
4.170000;1.00;6.60
4.180000;1.00;6.68
4.190000;1.00;6.75
4.200000;1.00;6.83
4.210000;1.00;6.91
4.220000;1.00;6.98
4.230000;1.00;7.06
4.240000;1.00;7.13
4.250000;1.00;7.21
4.260000;1.00;7.28
4.270000;1.00;7.36
4.280000;1.00;7.43
4.290000;1.00;7.51
4.300000;1.00;7.58
4.310000;1.00;7.66
4.320000;1.00;7.73
4.330000;1.00;7.81
4.340000;1.00;7.88
4.350000;1.00;7.96
4.360000;1.00;8.03
4.370000;1.00;8.11
4.380000;1.00;8.18
4.390000;1.00;8.25
4.400000;1.00;8.33
4.410000;1.00;8.40
4.420000;1.00;8.48
4.430000;1.00;8.55
4.440000;1.00;8.63
4.450000;1.00;8.70
4.460000;1.00;8.77
4.470000;1.00;8.85
4.480000;1.00;8.92
4.490000;1.00;9.00
4.500000;1.00;9.07
4.510000;1.00;9.14
4.520000;1.00;9.22
4.530000;1.00;9.29
4.540000;1.00;9.37
4.550000;1.00;9.44
4.560000;1.00;9.51
4.570000;1.00;9.59
4.580000;1.00;9.66
4.590000;1.00;9.73
4.600000;1.00;9.81
4.610000;1.00;9.88
4.620000;1.00;9.95
4.630000;1.00;10.03
4.640000;1.00;10.10
4.650000;1.00;10.17
4.660000;1.00;10.25
4.670000;1.00;10.32
4.680000;1.00;10.39
4.690000;1.00;10.47
4.700000;1.00;10.54
4.710000;1.00;10.61
4.720000;1.00;10.69
4.730000;1.00;10.76
4.740000;1.00;10.83
4.750000;1.00;10.90
4.760000;1.00;10.98
4.770000;1.00;11.05
4.780000;1.00;11.12
4.790000;1.00;11.19
4.800000;1.00;11.27
4.810000;1.00;11.34
4.820000;1.00;11.41
4.830000;1.00;11.48
4.840000;1.00;11.56
4.850000;1.00;11.63
4.860000;1.00;11.70
4.870000;1.00;11.77
4.880000;1.00;11.85
4.890000;1.00;11.92
4.900000;1.00;11.99
4.910000;1.00;12.06
4.920000;1.00;12.13
4.930000;1.00;12.21
4.940000;1.00;12.28
4.950000;1.00;12.35
4.960000;1.00;12.42
4.970000;1.00;12.49
4.980000;1.00;12.56
4.990000;1.00;12.64
5.000000;1.00;12.71
5.010000;1.00;12.78
5.020000;1.00;12.85
5.030000;1.00;12.92
5.040000;1.00;12.99
5.050000;1.00;13.06
5.060000;1.00;13.14
5.070000;1.00;13.21
5.080000;1.00;13.28
5.090000;1.00;13.35
5.100000;1.00;13.42
5.110000;1.00;13.49
5.120000;1.00;13.56
5.130000;1.00;13.63
5.140000;1.00;13.70
5.150000;1.00;13.78
5.160000;1.00;13.85
5.170000;1.00;13.92
5.180000;1.00;13.99
5.190000;1.00;14.06
5.200000;1.00;14.13
5.210000;1.00;14.20
5.220000;1.00;14.27
5.230000;1.00;14.34
5.240000;1.00;14.41
5.250000;1.00;14.48
5.260000;1.00;14.55
5.270000;1.00;14.62
5.280000;1.00;14.69
5.290000;1.00;14.76
5.300000;1.00;14.83
5.310000;1.00;14.90
5.320000;1.00;14.97
5.330000;1.00;15.04
5.340000;1.00;15.11
5.350000;1.00;15.18
5.360000;1.00;15.25
5.370000;1.00;15.32
5.380000;1.00;15.39
5.390000;1.00;15.46
5.400000;1.00;15.53
5.410000;1.00;15.60
5.420000;1.00;15.67
5.430000;1.00;15.74
5.440000;1.00;15.81
5.450000;1.00;15.88
5.460000;1.00;15.95
5.470000;1.00;16.02
5.480000;1.00;16.09
5.490000;1.00;16.16
5.500000;1.00;16.23
5.510000;1.00;16.29
5.520000;1.00;16.36
5.530000;1.00;16.43
5.540000;1.00;16.50
5.550000;1.00;16.57
5.560000;1.00;16.64
5.570000;1.00;16.71
5.580000;1.00;16.78
5.590000;1.00;16.85
5.600000;1.00;16.91
5.610000;1.00;16.98
5.620000;1.00;17.05
5.630000;1.00;17.12
5.640000;1.00;17.19
5.650000;1.00;17.26
5.660000;1.00;17.33
5.670000;1.00;17.39
5.680000;1.00;17.46
5.690000;1.00;17.53
5.700000;1.00;17.60
5.710000;1.00;17.67
5.720000;1.00;17.74
5.730000;1.00;17.80
5.740000;1.00;17.87
5.750000;1.00;17.94
5.760000;1.00;18.01
5.770000;1.00;18.08
5.780000;1.00;18.14
5.790000;1.00;18.21
5.800000;1.00;18.28
5.810000;1.00;18.35
5.820000;1.00;18.42
5.830000;1.00;18.48
5.840000;1.00;18.55
5.850000;1.00;18.62
5.860000;1.00;18.69
5.870000;1.00;18.75
5.880000;1.00;18.82
5.890000;1.00;18.89
5.900000;1.00;18.96
5.910000;1.00;19.02
5.920000;1.00;19.09
5.930000;1.00;19.16
5.940000;1.00;19.22
5.950000;1.00;19.29
5.960000;1.00;19.36
5.970000;1.00;19.43
5.980000;1.00;19.49
5.990000;1.00;19.56
6.000000;1.00;19.63
6.010000;1.00;19.69
6.020000;1.00;19.76
6.030000;1.00;19.83
6.040000;1.00;19.89
6.050000;1.00;19.96
6.060000;1.00;20.03
6.070000;1.00;20.09
6.080000;1.00;20.16
6.090000;1.00;20.23
6.100000;1.00;20.29
6.110000;1.00;20.36
6.120000;1.00;20.43
6.130000;1.00;20.49
6.140000;1.00;20.56
6.150000;1.00;20.63
6.160000;1.00;20.69
6.170000;1.00;20.76
6.180000;1.00;20.82
6.190000;1.00;20.89
6.200000;1.00;20.96
6.210000;1.00;21.02
6.220000;1.00;21.09
6.230000;1.00;21.15
6.240000;1.00;21.22
6.250000;1.00;21.29
6.260000;1.00;21.35
6.270000;1.00;21.42
6.280000;1.00;21.48
6.290000;1.00;21.55
6.300000;1.00;21.61
6.310000;1.00;21.68
6.320000;1.00;21.75
6.330000;1.00;21.81
6.340000;1.00;21.88
6.350000;1.00;21.94
6.360000;1.00;22.01
6.370000;1.00;22.07
6.380000;1.00;22.14
6.390000;1.00;22.20
6.400000;1.00;22.27
6.410000;1.00;22.33
6.420000;1.00;22.40
6.430000;1.00;22.46
6.440000;1.00;22.53
6.450000;1.00;22.59
6.460000;1.00;22.66
6.470000;1.00;22.72
6.480000;1.00;22.79
6.490000;1.00;22.85
6.500000;1.00;22.92
6.510000;1.00;22.98
6.520000;1.00;23.05
6.530000;1.00;23.11
6.540000;1.00;23.18
6.550000;1.00;23.24
6.560000;1.00;23.31
6.570000;1.00;23.37
6.580000;1.00;23.43
6.590000;1.00;23.50
6.600000;1.00;23.56
6.610000;1.00;23.63
6.620000;1.00;23.69
6.630000;1.00;23.76
6.640000;1.00;23.82
6.650000;1.00;23.88
6.660000;1.00;23.95
6.670000;1.00;24.01
6.680000;1.00;24.08
6.690000;1.00;24.14
6.700000;1.00;24.20
6.710000;1.00;24.27
6.720000;1.00;24.33
6.730000;1.00;24.40
6.740000;1.00;24.46
6.750000;1.00;24.52
6.760000;1.00;24.59
6.770000;1.00;24.65
6.780000;1.00;24.71
6.790000;1.00;24.78
6.800000;1.00;24.84
6.810000;1.00;24.90
6.820000;1.00;24.97
6.830000;1.00;25.03
6.840000;1.00;25.09
6.850000;1.00;25.16
6.860000;1.00;25.22
6.870000;1.00;25.28
6.880000;1.00;25.35
6.890000;1.00;25.41
6.900000;1.00;25.47
6.910000;1.00;25.54
6.920000;1.00;25.60
6.930000;1.00;25.66
6.940000;1.00;25.72
6.950000;1.00;25.79
6.960000;1.00;25.85
6.970000;1.00;25.91
6.980000;1.00;25.98
6.990000;1.00;26.04
7.000000;1.00;26.10
7.010000;1.00;26.16
7.020000;1.00;26.23
7.030000;1.00;26.29
7.040000;1.00;26.35
7.050000;1.00;26.41
7.060000;1.00;26.48
7.070000;1.00;26.54
7.080000;1.00;26.60
7.090000;1.00;26.66
7.100000;1.00;26.72
7.110000;1.00;26.79
7.120000;1.00;26.85
7.130000;1.00;26.91
7.140000;1.00;26.97
7.150000;1.00;27.03
7.160000;1.00;27.10
7.170000;1.00;27.16
7.180000;1.00;27.22
7.190000;1.00;27.28
7.200000;1.00;27.34
7.210000;1.00;27.41
7.220000;1.00;27.47
7.230000;1.00;27.53
7.240000;1.00;27.59
7.250000;1.00;27.65
7.260000;1.00;27.71
7.270000;1.00;27.78
7.280000;1.00;27.84
7.290000;1.00;27.90
7.300000;1.00;27.96
7.310000;1.00;28.02
7.320000;1.00;28.08
7.330000;1.00;28.14
7.340000;1.00;28.20
7.350000;1.00;28.27
7.360000;1.00;28.33
7.370000;1.00;28.39
7.380000;1.00;28.45
7.390000;1.00;28.51
7.400000;1.00;28.57
7.410000;1.00;28.63
7.420000;1.00;28.69
7.430000;1.00;28.75
7.440000;1.00;28.81
7.450000;1.00;28.88
7.460000;1.00;28.94
7.470000;1.00;29.00
7.480000;1.00;29.06
7.490000;1.00;29.12
7.500000;1.00;29.18
7.510000;1.00;29.24
7.520000;1.00;29.30
7.530000;1.00;29.36
7.540000;1.00;29.42
7.550000;1.00;29.48
7.560000;1.00;29.54
7.570000;1.00;29.60
7.580000;1.00;29.66
7.590000;1.00;29.72
7.600000;1.00;29.78
7.610000;1.00;29.84
7.620000;1.00;29.90
7.630000;1.00;29.96
7.640000;1.00;30.02
7.650000;1.00;30.08
7.660000;1.00;30.14
7.670000;1.00;30.20
7.680000;1.00;30.26
7.690000;1.00;30.32
7.700000;1.00;30.38
7.710000;1.00;30.44
7.720000;1.00;30.50
7.730000;1.00;30.56
7.740000;1.00;30.62
7.750000;1.00;30.68
7.760000;1.00;30.74
7.770000;1.00;30.80
7.780000;1.00;30.86
7.790000;1.00;30.92
7.800000;1.00;30.98
7.810000;1.00;31.04
7.820000;1.00;31.10
7.830000;1.00;31.16
7.840000;1.00;31.21
7.850000;1.00;31.27
7.860000;1.00;31.33
7.870000;1.00;31.39
7.880000;1.00;31.45
7.890000;1.00;31.51
7.900000;1.00;31.57
7.910000;1.00;31.63
7.920000;1.00;31.69
7.930000;1.00;31.75
7.940000;1.00;31.80
7.950000;1.00;31.86
7.960000;1.00;31.92
7.970000;1.00;31.98
7.980000;1.00;32.04
7.990000;1.00;32.10
8.000000;1.00;32.16
8.010000;1.00;32.21
8.020000;1.00;32.27
8.030000;1.00;32.33
8.040000;1.00;32.39
8.050000;1.00;32.45
8.060000;1.00;32.51
8.070000;1.00;32.57
8.080000;1.00;32.62
8.090000;1.00;32.68
8.100000;1.00;32.74
8.110000;1.00;32.80
8.120000;1.00;32.86
8.130000;1.00;32.91
8.140000;1.00;32.97
8.150000;1.00;33.03
8.160000;1.00;33.09
8.170000;1.00;33.15
8.180000;1.00;33.20
8.190000;1.00;33.26
8.200000;1.00;33.32
8.210000;1.00;33.38
8.220000;1.00;33.44
8.230000;1.00;33.49
8.240000;1.00;33.55
8.250000;1.00;33.61
8.260000;1.00;33.67
8.270000;1.00;33.72
8.280000;1.00;33.78
8.290000;1.00;33.84
8.300000;1.00;33.90
8.310000;1.00;33.95
8.320000;1.00;34.01
8.330000;1.00;34.07
8.340000;1.00;34.13
8.350000;1.00;34.18
8.360000;1.00;34.24
8.370000;1.00;34.30
8.380000;1.00;34.35
8.390000;1.00;34.41
8.400000;1.00;34.47
8.410000;1.00;34.52
8.420000;1.00;34.58
8.430000;1.00;34.64
8.440000;1.00;34.70
8.450000;1.00;34.75
8.460000;1.00;34.81
8.470000;1.00;34.87
8.480000;1.00;34.92
8.490000;1.00;34.98
8.500000;1.00;35.04
8.510000;1.00;35.09
8.520000;1.00;35.15
8.530000;1.00;35.21
8.540000;1.00;35.26
8.550000;1.00;35.32
8.560000;1.00;35.38
8.570000;1.00;35.43
8.580000;1.00;35.49
8.590000;1.00;35.54
8.600000;1.00;35.60
8.610000;1.00;35.66
8.620000;1.00;35.71
8.630000;1.00;35.77
8.640000;1.00;35.83
8.650000;1.00;35.88
8.660000;1.00;35.94
8.670000;1.00;35.99
8.680000;1.00;36.05
8.690000;1.00;36.11
8.700000;1.00;36.16
8.710000;1.00;36.22
8.720000;1.00;36.27
8.730000;1.00;36.33
8.740000;1.00;36.38
8.750000;1.00;36.44
8.760000;1.00;36.50
8.770000;1.00;36.55
8.780000;1.00;36.61
8.790000;1.00;36.66
8.800000;1.00;36.72
8.810000;1.00;36.77
8.820000;1.00;36.83
8.830000;1.00;36.89
8.840000;1.00;36.94
8.850000;1.00;37.00
8.860000;1.00;37.05
8.870000;1.00;37.11
8.880000;1.00;37.16
8.890000;1.00;37.22
8.900000;1.00;37.27
8.910000;1.00;37.33
8.920000;1.00;37.38
8.930000;1.00;37.44
8.940000;1.00;37.49
8.950000;1.00;37.55
8.960000;1.00;37.60
8.970000;1.00;37.66
8.980000;1.00;37.71
8.990000;1.00;37.77
9.000000;1.00;37.82
9.010000;1.00;37.88
9.020000;1.00;37.93
9.030000;1.00;37.99
9.040000;1.00;38.04
9.050000;1.00;38.10
9.060000;1.00;38.15
9.070000;1.00;38.20
9.080000;1.00;38.26
9.090000;1.00;38.31
9.100000;1.00;38.37
9.110000;1.00;38.42
9.120000;1.00;38.48
9.130000;1.00;38.53
9.140000;1.00;38.59
9.150000;1.00;38.64
9.160000;1.00;38.69
9.170000;1.00;38.75
9.180000;1.00;38.80
9.190000;1.00;38.86
9.200000;1.00;38.91
9.210000;1.00;38.96
9.220000;1.00;39.02
9.230000;1.00;39.07
9.240000;1.00;39.13
9.250000;1.00;39.18
9.260000;1.00;39.23
9.270000;1.00;39.29
9.280000;1.00;39.34
9.290000;1.00;39.40
9.300000;1.00;39.45
9.310000;1.00;39.50
9.320000;1.00;39.56
9.330000;1.00;39.61
9.340000;1.00;39.66
9.350000;1.00;39.72
9.360000;1.00;39.77
9.370000;1.00;39.82
9.380000;1.00;39.88
9.390000;1.00;39.93
9.400000;1.00;39.98
9.410000;1.00;40.04
9.420000;1.00;40.09
9.430000;1.00;40.14
9.440000;1.00;40.20
9.450000;1.00;40.25
9.460000;1.00;40.30
9.470000;1.00;40.36
9.480000;1.00;40.41
9.490000;1.00;40.46
9.500000;1.00;40.52
9.510000;1.00;40.57
9.520000;1.00;40.62
9.530000;1.00;40.67
9.540000;1.00;40.73
9.550000;1.00;40.78
9.560000;1.00;40.83
9.570000;1.00;40.89
9.580000;1.00;40.94
9.590000;1.00;40.99
9.600000;1.00;41.04
9.610000;1.00;41.10
9.620000;1.00;41.15
9.630000;1.00;41.20
9.640000;1.00;41.25
9.650000;1.00;41.31
9.660000;1.00;41.36
9.670000;1.00;41.41
9.680000;1.00;41.46
9.690000;1.00;41.52
9.700000;1.00;41.57
9.710000;1.00;41.62
9.720000;1.00;41.67
9.730000;1.00;41.73
9.740000;1.00;41.78
9.750000;1.00;41.83
9.760000;1.00;41.88
9.770000;1.00;41.93
9.780000;1.00;41.99
9.790000;1.00;42.04
9.800000;1.00;42.09
9.810000;1.00;42.14
9.820000;1.00;42.19
9.830000;1.00;42.25
9.840000;1.00;42.30
9.850000;1.00;42.35
9.860000;1.00;42.40
9.870000;1.00;42.45
9.880000;1.00;42.50
9.890000;1.00;42.56
9.900000;1.00;42.61
9.910000;1.00;42.66
9.920000;1.00;42.71
9.930000;1.00;42.76
9.940000;1.00;42.81
9.950000;1.00;42.86
9.960000;1.00;42.92
9.970000;1.00;42.97
9.980000;1.00;43.02
9.990000;1.00;43.07
10.000000;1.00;43.12
10.010000;1.00;43.17
10.020000;1.00;43.22
10.030000;1.00;43.28
10.040000;1.00;43.33
10.050000;1.00;43.38
10.060000;1.00;43.43
10.070000;1.00;43.48
10.080000;1.00;43.53
10.090000;1.00;43.58
10.100000;1.00;43.63
10.110000;1.00;43.68
10.120000;1.00;43.73
10.130000;1.00;43.78
10.140000;1.00;43.84
10.150000;1.00;43.89
10.160000;1.00;43.94
10.170000;1.00;43.99
10.180000;1.00;44.04
10.190000;1.00;44.09
10.200000;1.00;44.14
10.210000;1.00;44.19
10.220000;1.00;44.24
10.230000;1.00;44.29
10.240000;1.00;44.34
10.250000;1.00;44.39
10.260000;1.00;44.44
10.270000;1.00;44.49
10.280000;1.00;44.54
10.290000;1.00;44.59
10.300000;1.00;44.64
10.310000;1.00;44.69
10.320000;1.00;44.74
10.330000;1.00;44.79
10.340000;1.00;44.84
10.350000;1.00;44.89
10.360000;1.00;44.94
10.370000;1.00;44.99
10.380000;1.00;45.04
10.390000;1.00;45.09
10.400000;1.00;45.14
10.410000;1.00;45.19
10.420000;1.00;45.24
10.430000;1.00;45.29
10.440000;1.00;45.34
10.450000;1.00;45.39
10.460000;1.00;45.44
10.470000;1.00;45.49
10.480000;1.00;45.54
10.490000;1.00;45.59
10.500000;1.00;45.64
10.510000;1.00;45.69
10.520000;1.00;45.74
10.530000;1.00;45.79
10.540000;1.00;45.84
10.550000;1.00;45.89
10.560000;1.00;45.94
10.570000;1.00;45.99
10.580000;1.00;46.04
10.590000;1.00;46.09
10.600000;1.00;46.14
10.610000;1.00;46.19
10.620000;1.00;46.23
10.630000;1.00;46.28
10.640000;1.00;46.33
10.650000;1.00;46.38
10.660000;1.00;46.43
10.670000;1.00;46.48
10.680000;1.00;46.53
10.690000;1.00;46.58
10.700000;1.00;46.63
10.710000;1.00;46.68
10.720000;1.00;46.72
10.730000;1.00;46.77
10.740000;1.00;46.82
